Date,Shooting Team,Shooter Name,Shooter ID,Shot Number,Quarter,Left Position,Top Position,Home Team,Away Team,Shot Status,Three Pointer,Assists,Text
"February 16, 2017",home,Nolan Cressler missed Three Point Jumpe,61396,1,1,0.75,0.88,Vanderbilt,Texas A&M;,0,0,0,Nolan Cressler missed Three Point Jumper.
"February 16, 2017",home,Nolan Cressler missed Three Point Jumpe,61396,2,1,0.95,0.94,Vanderbilt,Texas A&M;,0,0,0,Nolan Cressler missed Three Point Jumper.
"February 16, 2017",home,Riley LaChance missed Three Point Jumpe,3136698,3,1,0.67,0.62,Vanderbilt,Texas A&M;,0,0,0,Riley LaChance missed Three Point Jumper.
"February 16, 2017",home,Luke Kornet missed Jumpe,66276,4,1,0.9,0.44,Vanderbilt,Texas A&M;,0,0,0,Luke Kornet missed Jumper.
"February 16, 2017",home,Luke Kornet missed Layu,66276,5,1,0.9,0.54,Vanderbilt,Texas A&M;,0,0,0,Luke Kornet missed Layup.
"February 16, 2017",home,Joe Toye missed Layu,3911627,6,1,0.91,0.54,Vanderbilt,Texas A&M;,0,0,0,Joe Toye missed Layup.
"February 16, 2017",home,Jeff Roberson missed Jumpe,3136700,7,1,0.71,0.52,Vanderbilt,Texas A&M;,0,0,0,Jeff Roberson missed Jumper.
"February 16, 2017",home,Payton Willis,4066230,8,1,0.91,0.54,Vanderbilt,Texas A&M;,1,0,0,Payton Willis made Layup.
"February 16, 2017",home,Jeff Roberson,3136700,9,1,0.91,0.48,Vanderbilt,Texas A&M;,1,0,0,Jeff Roberson made Layup.
"February 16, 2017",home,Djery Baptiste,3911624,10,1,0.89,0.5,Vanderbilt,Texas A&M;,1,0,0,Djery Baptiste made Jumper.
"February 16, 2017",home,Matthew Fisher-Davis missed Three Point Jumpe,3136697,11,1,0.76,0.8,Vanderbilt,Texas A&M;,0,0,0,Matthew Fisher-Davis missed Three Point Jumper.
"February 16, 2017",home,Payton Willis missed Three Point Jumpe,4066230,12,1,0.94,0.06,Vanderbilt,Texas A&M;,0,0,0,Payton Willis missed Three Point Jumper.
"February 16, 2017",home,Clevon Brown missed Layu,4066229,13,1,0.89,0.52,Vanderbilt,Texas A&M;,0,0,0,Clevon Brown missed Layup.
"February 16, 2017",home,Matthew Fisher-Davis,3136697,16,1,0.68,0.6,Vanderbilt,Texas A&M;,1,0,0,Matthew Fisher-Davis made Three Point Jumper. Assisted by Nolan Cressler.
"February 16, 2017",home,Matthew Fisher-Davis,3136697,17,1,0.66,0.56,Vanderbilt,Texas A&M;,1,0,0,Matthew Fisher-Davis made Three Point Jumper. Assisted by Nolan Cressler.
"February 16, 2017",home,Nolan Cressler,61396,18,1,0.71,0.28,Vanderbilt,Texas A&M;,1,0,0,Nolan Cressler made Three Point Jumper. Assisted by Riley LaChance.
"February 16, 2017",home,Matthew Fisher-Davis,3136697,19,1,0.94,0.94,Vanderbilt,Texas A&M;,1,0,0,Matthew Fisher-Davis made Three Point Jumper. Assisted by Nolan Cressler.
"February 16, 2017",home,Jeff Roberson missed Three Point Jumpe,3136700,20,1,0.75,0.86,Vanderbilt,Texas A&M;,0,0,0,Jeff Roberson missed Three Point Jumper.
"February 16, 2017",home,Riley LaChance,3136698,21,1,0.68,0.58,Vanderbilt,Texas A&M;,1,0,0,Riley LaChance made Three Point Jumper. Assisted by Jeff Roberson.
"February 16, 2017",home,Jeff Roberson,3136700,22,1,0.81,0.9,Vanderbilt,Texas A&M;,1,0,0,Jeff Roberson made Three Point Jumper. Assisted by Matthew Fisher-Davis.
"February 16, 2017",home,Matthew Fisher-Davis missed Three Point Jumpe,3136697,23,1,0.84,0.92,Vanderbilt,Texas A&M;,0,0,0,Matthew Fisher-Davis missed Three Point Jumper.
"February 16, 2017",home,Jeff Roberson missed Three Point Jumpe,3136700,24,1,0.9,0.94,Vanderbilt,Texas A&M;,0,0,0,Jeff Roberson missed Three Point Jumper.
"February 16, 2017",home,Joe Toye,3911627,25,1,0.67,0.52,Vanderbilt,Texas A&M;,1,0,0,Joe Toye made Three Point Jumper.
"February 16, 2017",home,Riley LaChance missed Three Point Jumpe,3136698,26,1,0.67,0.56,Vanderbilt,Texas A&M;,0,0,0,Riley LaChance missed Three Point Jumper.
"February 16, 2017",home,Luke Kornet missed Jumpe,66276,27,1,0.8,0.5,Vanderbilt,Texas A&M;,0,0,0,Luke Kornet missed Jumper.
"February 16, 2017",home,Clevon Brown,4066229,28,1,0.91,0.54,Vanderbilt,Texas A&M;,1,0,0,Clevon Brown made Layup.
"February 16, 2017",home,Joe Toye missed Three Point Jumpe,3911627,29,1,0.95,0.06,Vanderbilt,Texas A&M;,0,0,0,Joe Toye missed Three Point Jumper.
"February 16, 2017",home,Luke Kornet missed Three Point Jumpe,66276,30,1,0.76,0.9,Vanderbilt,Texas A&M;,0,0,0,Luke Kornet missed Three Point Jumper.
"February 16, 2017",home,Joe Toye missed Dun,3911627,33,1,0.92,0.46,Vanderbilt,Texas A&M;,0,0,0,Joe Toye missed Dunk.
"February 16, 2017",home,Joe Toye missed Layu,3911627,34,1,0.9,0.5,Vanderbilt,Texas A&M;,0,0,0,Joe Toye missed Layup.
"February 16, 2017",home,Nolan Cressler,61396,35,2,0.9,0.5,Vanderbilt,Texas A&M;,1,0,0,Nolan Cressler made Layup.
"February 16, 2017",home,Joe Toye,3911627,36,2,0.91,0.46,Vanderbilt,Texas A&M;,1,0,0,Joe Toye made Layup.
"February 16, 2017",home,Riley LaChance,3136698,39,2,0.92,0.54,Vanderbilt,Texas A&M;,1,0,0,Riley LaChance made Layup.
"February 16, 2017",home,Riley LaChance missed Layu,3136698,40,2,0.92,0.56,Vanderbilt,Texas A&M;,0,0,0,Riley LaChance missed Layup.
"February 16, 2017",home,Jeff Roberson missed Layu,3136700,41,2,0.9,0.48,Vanderbilt,Texas A&M;,0,0,0,Jeff Roberson missed Layup.
"February 16, 2017",home,Luke Kornet,66276,42,2,0.79,0.56,Vanderbilt,Texas A&M;,1,0,0,Luke Kornet made Jumper. Assisted by Nolan Cressler.
"February 16, 2017",home,Luke Kornet,66276,47,2,0.7,0.68,Vanderbilt,Texas A&M;,1,0,0,Luke Kornet made Three Point Jumper. Assisted by Payton Willis.
"February 16, 2017",home,Payton Willis missed Three Point Jumpe,4066230,48,2,0.68,0.4,Vanderbilt,Texas A&M;,0,0,0,Payton Willis missed Three Point Jumper.
"February 16, 2017",home,Clevon Brown missed Layu,4066229,53,2,0.89,0.48,Vanderbilt,Texas A&M;,0,0,0,Clevon Brown missed Layup.
"February 16, 2017",home,Joe Toye missed Jumpe,3911627,54,2,0.82,0.44,Vanderbilt,Texas A&M;,0,0,0,Joe Toye missed Jumper.
"February 16, 2017",home,Clevon Brown missed Jumpe,4066229,55,2,0.81,0.66,Vanderbilt,Texas A&M;,0,0,0,Clevon Brown missed Jumper.
"February 16, 2017",home,Luke Kornet missed Jumpe,66276,56,2,0.76,0.44,Vanderbilt,Texas A&M;,0,0,0,Luke Kornet missed Jumper.
"February 16, 2017",home,Nolan Cressler missed Three Point Jumpe,61396,57,2,0.66,0.4,Vanderbilt,Texas A&M;,0,0,0,Nolan Cressler missed Three Point Jumper.
"February 16, 2017",home,Luke Kornet missed Two Point Tip Sho,66276,58,2,0.92,0.5,Vanderbilt,Texas A&M;,0,0,0,Luke Kornet missed Two Point Tip Shot.
"February 16, 2017",home,Luke Kornet,66276,59,2,0.92,0.5,Vanderbilt,Texas A&M;,1,0,0,Luke Kornet made Two Point Tip Shot.
"February 16, 2017",home,Nolan Cressler missed Layu,61396,61,2,0.91,0.44,Vanderbilt,Texas A&M;,0,0,0,Nolan Cressler missed Layup.
"February 16, 2017",home,Matthew Fisher-Davis,3136697,62,2,0.71,0.72,Vanderbilt,Texas A&M;,1,0,0,Matthew Fisher-Davis made Three Point Jumper. Assisted by Joe Toye.
"February 16, 2017",home,Matthew Fisher-Davis missed Jumpe,3136697,63,2,0.89,0.56,Vanderbilt,Texas A&M;,0,0,0,Matthew Fisher-Davis missed Jumper.
"February 16, 2017",home,Matthew Fisher-Davis missed Three Point Jumpe,3136697,66,2,0.68,0.48,Vanderbilt,Texas A&M;,0,0,0,Matthew Fisher-Davis missed Three Point Jumper.
"February 16, 2017",home,Joe Toye,3911627,67,2,0.92,0.56,Vanderbilt,Texas A&M;,1,0,0,Joe Toye made Layup. Assisted by Riley LaChance.
"February 16, 2017",home,Luke Kornet missed Jumpe,66276,69,2,0.79,0.58,Vanderbilt,Texas A&M;,0,0,0,Luke Kornet missed Jumper.
"February 16, 2017",home,Matthew Fisher-Davis,3136697,70,2,0.92,0.56,Vanderbilt,Texas A&M;,1,0,0,Matthew Fisher-Davis made Layup.
"February 16, 2017",home,Jeff Roberson,3136700,71,2,0.87,0.66,Vanderbilt,Texas A&M;,1,0,0,Jeff Roberson made Jumper. Assisted by Joe Toye.
"February 16, 2017",home,Matthew Fisher-Davis missed Three Point Jumpe,3136697,74,2,0.67,0.3,Vanderbilt,Texas A&M;,0,0,0,Matthew Fisher-Davis missed Three Point Jumper.
"February 16, 2017",home,Luke Kornet missed Three Point Jumpe,66276,75,2,0.76,0.12,Vanderbilt,Texas A&M;,0,0,0,Luke Kornet missed Three Point Jumper.
"February 16, 2017",away,Tonny Trocha-Morelos,3136625,2,1,0.07,0.56,Vanderbilt,Texas A&M;,1,0,0,Tonny Trocha-Morelos made Layup.
"February 16, 2017",away,Tyler Davis missed Jumpe,3947078,3,1,0.1,0.56,Vanderbilt,Texas A&M;,0,0,0,Tyler Davis missed Jumper.
"February 16, 2017",away,Tyler Davis,3947078,4,1,0.19,0.36,Vanderbilt,Texas A&M;,1,0,0,Tyler Davis made Jumper. Assisted by Admon Gilder.
"February 16, 2017",away,Tyler Davis,3947078,5,1,0.06,0.48,Vanderbilt,Texas A&M;,1,0,0,Tyler Davis made Dunk. Assisted by Admon Gilder.
"February 16, 2017",away,Tyler Davis,3947078,6,1,0.07,0.56,Vanderbilt,Texas A&M;,1,0,0,Tyler Davis made Layup.
"February 16, 2017",away,Robert Williams,4066211,7,1,0.07,0.5,Vanderbilt,Texas A&M;,1,0,0,Robert Williams made Dunk.
"February 16, 2017",away,Tavario Miller,66625,8,1,0.06,0.54,Vanderbilt,Texas A&M;,1,0,0,Tavario Miller made Dunk. Assisted by Robert Williams.
"February 16, 2017",away,Tonny Trocha-Morelos missed Three Point Jumpe,3136625,9,1,0.14,0.92,Vanderbilt,Texas A&M;,0,0,0,Tonny Trocha-Morelos missed Three Point Jumper.
"February 16, 2017",away,Admon Gilder,3947074,10,1,0.06,0.46,Vanderbilt,Texas A&M;,1,0,0,Admon Gilder made Layup. Assisted by Tyler Davis.
"February 16, 2017",away,Tyler Davis,3947078,11,1,0.08,0.5,Vanderbilt,Texas A&M;,1,0,0,Tyler Davis made Layup.
"February 16, 2017",away,Admon Gilder missed Layu,3947074,12,1,0.08,0.54,Vanderbilt,Texas A&M;,0,0,0,Admon Gilder missed Layup.
"February 16, 2017",away,Tonny Trocha-Morelos,3136625,13,1,0.09,0.5,Vanderbilt,Texas A&M;,1,0,0,Tonny Trocha-Morelos made Jumper.
"February 16, 2017",away,Tyler Davis missed Layu,3947078,15,1,0.09,0.5,Vanderbilt,Texas A&M;,0,0,0,Tyler Davis missed Layup.
"February 16, 2017",away,Admon Gilder missed Three Point Jumpe,3947074,16,1,0.24,0.82,Vanderbilt,Texas A&M;,0,0,0,Admon Gilder missed Three Point Jumper.
"February 16, 2017",away,Tonny Trocha-Morelos,3136625,17,1,0.06,0.44,Vanderbilt,Texas A&M;,1,0,0,Tonny Trocha-Morelos made Layup. Assisted by Robert Williams.
"February 16, 2017",away,Robert Williams,4066211,18,1,0.07,0.5,Vanderbilt,Texas A&M;,1,0,0,Robert Williams made Dunk. Assisted by Chris Collins.
"February 16, 2017",away,Robert Williams missed Jumpe,4066211,19,1,0.14,0.54,Vanderbilt,Texas A&M;,0,0,0,Robert Williams missed Jumper.
"February 16, 2017",away,Tyler Davis,3947078,20,1,0.06,0.46,Vanderbilt,Texas A&M;,1,0,0,Tyler Davis made Layup. Assisted by Robert Williams.
"February 16, 2017",away,Tyler Davis missed Layu,3947078,21,1,0.07,0.54,Vanderbilt,Texas A&M;,0,0,0,Tyler Davis missed Layup.
"February 16, 2017",away,Tyler Davis,3947078,22,1,0.06,0.4,Vanderbilt,Texas A&M;,1,0,0,Tyler Davis made Jumper.
"February 16, 2017",away,Chris Collins missed Three Point Jumpe,3155698,23,1,0.29,0.64,Vanderbilt,Texas A&M;,0,0,0,Chris Collins missed Three Point Jumper.
"February 16, 2017",away,Admon Gilder missed Three Point Jumpe,3947074,24,1,0.3,0.58,Vanderbilt,Texas A&M;,0,0,0,Admon Gilder missed Three Point Jumper.
"February 16, 2017",away,Robert Williams missed Jumpe,4066211,25,1,0.22,0.58,Vanderbilt,Texas A&M;,0,0,0,Robert Williams missed Jumper.
"February 16, 2017",away,Tonny Trocha-Morelos missed Jumpe,3136625,26,1,0.11,0.6,Vanderbilt,Texas A&M;,0,0,0,Tonny Trocha-Morelos missed Jumper.
"February 16, 2017",away,Admon Gilder,3947074,27,1,0.06,0.44,Vanderbilt,Texas A&M;,1,0,0,Admon Gilder made Layup.
"February 16, 2017",away,Tonny Trocha-Morelos missed Three Point Jumpe,3136625,28,1,0.29,0.68,Vanderbilt,Texas A&M;,0,0,0,Tonny Trocha-Morelos missed Three Point Jumper.
"February 16, 2017",away,Chase Carlton missed Three Point Jumpe,4066210,29,1,0.28,0.32,Vanderbilt,Texas A&M;,0,0,0,Chase Carlton missed Three Point Jumper.
"February 16, 2017",away,Tyler Davis missed Layu,3947078,32,1,0.07,0.46,Vanderbilt,Texas A&M;,0,0,0,Tyler Davis missed Layup.
"February 16, 2017",away,Tyler Davis missed Layu,3947078,33,1,0.07,0.54,Vanderbilt,Texas A&M;,0,0,0,Tyler Davis missed Layup.
"February 16, 2017",away,Robert Williams missed Layu,4066211,36,1,0.07,0.44,Vanderbilt,Texas A&M;,0,0,0,Robert Williams missed Layup.
"February 16, 2017",away,Admon Gilder missed Layu,3947074,37,1,0.06,0.56,Vanderbilt,Texas A&M;,0,0,0,Admon Gilder missed Layup.
"February 16, 2017",away,Tavario Miller missed Layu,66625,38,1,0.07,0.56,Vanderbilt,Texas A&M;,0,0,0,Tavario Miller missed Layup.
"February 16, 2017",away,Tonny Trocha-Morelos missed Three Point Jumpe,3136625,39,1,0.2,0.14,Vanderbilt,Texas A&M;,0,0,0,Tonny Trocha-Morelos missed Three Point Jumper.
"February 16, 2017",away,Tyler Davis,3947078,40,1,0.06,0.56,Vanderbilt,Texas A&M;,1,0,0,Tyler Davis made Layup. Assisted by Tonny Trocha-Morelos.
"February 16, 2017",away,Robert Williams,4066211,41,2,0.1,0.5,Vanderbilt,Texas A&M;,1,0,0,Robert Williams made Jumper.
"February 16, 2017",away,Tyler Davis,3947078,43,2,0.06,0.54,Vanderbilt,Texas A&M;,1,0,0,Tyler Davis made Layup.
"February 16, 2017",away,Tyler Davis missed Layu,3947078,45,2,0.08,0.5,Vanderbilt,Texas A&M;,0,0,0,Tyler Davis missed Layup.
"February 16, 2017",away,Admon Gilder missed Three Point Jumpe,3947074,46,2,0.28,0.3,Vanderbilt,Texas A&M;,0,0,0,Admon Gilder missed Three Point Jumper.
"February 16, 2017",away,Admon Gilder missed Dun,3947074,47,2,0.07,0.5,Vanderbilt,Texas A&M;,0,0,0,Admon Gilder missed Dunk.
"February 16, 2017",away,Tonny Trocha-Morelos missed Three Point Jumpe,3136625,48,2,0.3,0.56,Vanderbilt,Texas A&M;,0,0,0,Tonny Trocha-Morelos missed Three Point Jumper.
"February 16, 2017",away,Tyler Davis,3947078,49,2,0.06,0.5,Vanderbilt,Texas A&M;,1,0,0,Tyler Davis made Two Point Tip Shot.
"February 16, 2017",away,Robert Williams,4066211,54,2,0.04,0.54,Vanderbilt,Texas A&M;,1,0,0,Robert Williams made Dunk. Assisted by Admon Gilder.
"February 16, 2017",away,JC Hampton missed Layu,62440,55,2,0.07,0.46,Vanderbilt,Texas A&M;,0,0,0,JC Hampton missed Layup.
"February 16, 2017",away,Robert Williams,4066211,56,2,0.07,0.5,Vanderbilt,Texas A&M;,1,0,0,Robert Williams made Dunk. Assisted by Admon Gilder.
"February 16, 2017",away,Tonny Trocha-Morelos missed Three Point Jumpe,3136625,57,2,0.29,0.34,Vanderbilt,Texas A&M;,0,0,0,Tonny Trocha-Morelos missed Three Point Jumper.
"February 16, 2017",away,Admon Gilder,3947074,58,2,0.29,0.52,Vanderbilt,Texas A&M;,1,0,0,Admon Gilder made Three Point Jumper.
"February 16, 2017",away,Robert Williams missed Layu,4066211,59,2,0.08,0.5,Vanderbilt,Texas A&M;,0,0,0,Robert Williams missed Layup.
"February 16, 2017",away,Robert Williams missed Layu,4066211,60,2,0.08,0.5,Vanderbilt,Texas A&M;,0,0,0,Robert Williams missed Layup.
"February 16, 2017",away,Robert Williams missed Layu,4066211,61,2,0.07,0.52,Vanderbilt,Texas A&M;,0,0,0,Robert Williams missed Layup.
"February 16, 2017",away,Robert Williams missed Jumpe,4066211,62,2,0.11,0.24,Vanderbilt,Texas A&M;,0,0,0,Robert Williams missed Jumper.
"February 16, 2017",away,Robert Williams missed Layu,4066211,63,2,0.07,0.48,Vanderbilt,Texas A&M;,0,0,0,Robert Williams missed Layup.
"February 16, 2017",away,Admon Gilder missed Two Point Tip Sho,3947074,64,2,0.06,0.5,Vanderbilt,Texas A&M;,0,0,0,Admon Gilder missed Two Point Tip Shot.
"February 16, 2017",away,Tyler Davis,3947078,65,2,0.06,0.58,Vanderbilt,Texas A&M;,1,0,0,Tyler Davis made Jumper.
"February 16, 2017",away,Tyler Davis,3947078,66,2,0.16,0.42,Vanderbilt,Texas A&M;,1,0,0,Tyler Davis made Jumper. Assisted by Tonny Trocha-Morelos.
"February 16, 2017",away,Robert Williams missed Jumpe,4066211,67,2,0.08,0.8,Vanderbilt,Texas A&M;,0,0,0,Robert Williams missed Jumper.
"February 16, 2017",away,Admon Gilder missed Three Point Jumpe,3947074,68,2,0.26,0.2,Vanderbilt,Texas A&M;,0,0,0,Admon Gilder missed Three Point Jumper.
"February 16, 2017",away,JC Hampton,62440,69,2,0.3,0.46,Vanderbilt,Texas A&M;,1,0,0,JC Hampton made Three Point Jumper. Assisted by Admon Gilder.
"February 16, 2017",away,Admon Gilder,3947074,70,2,0.07,0.06,Vanderbilt,Texas A&M;,1,0,0,Admon Gilder made Three Point Jumper. Assisted by JC Hampton.
"February 16, 2017",away,JC Hampton missed Layu,62440,71,2,0.07,0.46,Vanderbilt,Texas A&M;,0,0,0,JC Hampton missed Layup.
"February 16, 2017",away,Tonny Trocha-Morelos,3136625,72,2,0.06,0.56,Vanderbilt,Texas A&M;,1,0,0,Tonny Trocha-Morelos made Layup.
"February 16, 2017",away,Tonny Trocha-Morelos,3136625,73,2,0.08,0.5,Vanderbilt,Texas A&M;,1,0,0,Tonny Trocha-Morelos made Layup.
"February 16, 2017",away,JC Hampton missed Jumpe,62440,74,2,0.2,0.26,Vanderbilt,Texas A&M;,0,0,0,JC Hampton missed Jumper.
"February 16, 2017",away,Tonny Trocha-Morelos missed Jumpe,3136625,75,2,0.12,0.7,Vanderbilt,Texas A&M;,0,0,0,Tonny Trocha-Morelos missed Jumper.
"February 16, 2017",away,Tyler Davis missed Layu,3947078,76,2,0.08,0.48,Vanderbilt,Texas A&M;,0,0,0,Tyler Davis missed Layup.
"February 16, 2017",away,Admon Gilder missed Layu,3947074,79,2,0.07,0.46,Vanderbilt,Texas A&M;,0,0,0,Admon Gilder missed Layup.
"February 16, 2017",away,Tonny Trocha-Morelos missed Three Point Jumpe,3136625,80,2,0.3,0.74,Vanderbilt,Texas A&M;,0,0,0,Tonny Trocha-Morelos missed Three Point Jumper.
"February 16, 2017",away,Admon Gilder missed Three Point Jumpe,3947074,81,2,0.31,0.5,Vanderbilt,Texas A&M;,0,0,0,Admon Gilder missed Three Point Jumper.
"February 16, 2017",home,Przemek Karnowski,62585,0,1,0.92,0.3,Gonzaga,San Francisco,1,0,0,Przemek Karnowski made Jumper.
"February 16, 2017",home,Johnathan Williams missed Jumpe,66260,1,1,0.81,0.22,Gonzaga,San Francisco,0,0,0,Johnathan Williams missed Jumper.
"February 16, 2017",home,Przemek Karnowski,62585,2,1,0.89,0.46,Gonzaga,San Francisco,1,0,0,Przemek Karnowski made Jumper.
"February 16, 2017",home,Nigel Williams-Goss missed Three Point Jumpe,67814,3,1,0.72,0.72,Gonzaga,San Francisco,0,0,0,Nigel Williams-Goss missed Three Point Jumper.
"February 16, 2017",home,Nigel Williams-Goss missed Jumpe,67814,4,1,0.82,0.56,Gonzaga,San Francisco,0,0,0,Nigel Williams-Goss missed Jumper.
"February 16, 2017",home,Jordan Mathews missed Three Point Jumpe,66328,5,1,0.94,0.06,Gonzaga,San Francisco,0,0,0,Jordan Mathews missed Three Point Jumper.
"February 16, 2017",home,Nigel Williams-Goss,67814,6,1,0.82,0.42,Gonzaga,San Francisco,1,0,0,Nigel Williams-Goss made Jumper. Assisted by Silas Melson.
"February 16, 2017",home,Josh Perkins,3155941,7,1,0.7,0.1,Gonzaga,San Francisco,1,0,0,Josh Perkins made Three Point Jumper. Assisted by Silas Melson.
"February 16, 2017",home,Nigel Williams-Goss,67814,8,1,0.89,0.48,Gonzaga,San Francisco,1,0,0,Nigel Williams-Goss made Layup.
"February 16, 2017",home,Johnathan Williams missed Layu,66260,9,1,0.91,0.46,Gonzaga,San Francisco,0,0,0,Johnathan Williams missed Layup.
"February 16, 2017",home,Zach Collins missed Layu,4066650,10,1,0.92,0.58,Gonzaga,San Francisco,0,0,0,Zach Collins missed Layup.
"February 16, 2017",home,Silas Melson,3155940,11,1,0.95,0.94,Gonzaga,San Francisco,1,0,0,Silas Melson made Three Point Jumper. Assisted by Josh Perkins.
"February 16, 2017",home,Przemek Karnowski missed Jumpe,62585,12,1,0.88,0.44,Gonzaga,San Francisco,0,0,0,Przemek Karnowski missed Jumper.
"February 16, 2017",home,Przemek Karnowski,62585,13,1,0.87,0.48,Gonzaga,San Francisco,1,0,0,Przemek Karnowski made Jumper. Assisted by Silas Melson.
"February 16, 2017",home,Przemek Karnowski,62585,14,1,0.92,0.44,Gonzaga,San Francisco,1,0,0,Przemek Karnowski made Layup. Assisted by Jordan Mathews.
"February 16, 2017",home,Zach Collins,4066650,18,1,0.92,0.46,Gonzaga,San Francisco,1,0,0,Zach Collins made Layup. Assisted by Przemek Karnowski.
"February 16, 2017",home,Josh Perkins missed Three Point Jumpe,3155941,19,1,0.79,0.03,Gonzaga,San Francisco,0,0,0,Josh Perkins missed Three Point Jumper.
"February 16, 2017",home,Nigel Williams-Goss,67814,20,1,0.94,0.06,Gonzaga,San Francisco,1,0,0,Nigel Williams-Goss made Three Point Jumper. Assisted by Josh Perkins.
"February 16, 2017",home,Jordan Mathews missed Three Point Jumpe,66328,23,1,0.77,0.9,Gonzaga,San Francisco,0,0,0,Jordan Mathews missed Three Point Jumper.
"February 16, 2017",home,Josh Perkins missed Three Point Jumpe,3155941,24,1,0.78,0.03,Gonzaga,San Francisco,0,0,0,Josh Perkins missed Three Point Jumper.
"February 16, 2017",home,Jordan Mathews missed Three Point Jumpe,66328,25,1,0.71,0.68,Gonzaga,San Francisco,0,0,0,Jordan Mathews missed Three Point Jumper.
"February 16, 2017",home,Silas Melson,3155940,30,1,0.74,0.88,Gonzaga,San Francisco,1,0,0,Silas Melson made Three Point Jumper. Assisted by Josh Perkins.
"February 16, 2017",home,Zach Collins,4066650,31,1,0.71,0.3,Gonzaga,San Francisco,1,0,0,Zach Collins made Three Point Jumper. Assisted by Nigel Williams-Goss.
"February 16, 2017",home,Johnathan Williams missed Three Point Jumpe,66260,32,1,0.75,0.8,Gonzaga,San Francisco,0,0,0,Johnathan Williams missed Three Point Jumper.
"February 16, 2017",home,Nigel Williams-Goss,67814,33,1,0.94,0.06,Gonzaga,San Francisco,1,0,0,Nigel Williams-Goss made Three Point Jumper. Assisted by Josh Perkins.
"February 16, 2017",home,Nigel Williams-Goss missed Three Point Jumpe,67814,34,1,0.67,0.52,Gonzaga,San Francisco,0,0,0,Nigel Williams-Goss missed Three Point Jumper.
"February 16, 2017",home,Nigel Williams-Goss missed Jumpe,67814,37,1,0.88,0.42,Gonzaga,San Francisco,0,0,0,Nigel Williams-Goss missed Jumper.
"February 16, 2017",home,Johnathan Williams missed Jumpe,66260,38,1,0.92,0.3,Gonzaga,San Francisco,0,0,0,Johnathan Williams missed Jumper.
